        test_acc  balanced_acc      nfeat     max_alpha  emissions   duration
count  29.000000     29.000000  29.000000  2.900000e+01  29.000000  29.000000
mean    0.834555      0.828866  35.862069  4.000000e-01   0.000512  36.985215
std     0.057209      0.063878  13.415674  1.129875e-16   0.000116   1.881686
min     0.750000      0.726200  19.000000  4.000000e-01   0.000370  33.145715
25%     0.800000      0.785700  27.000000  4.000000e-01   0.000411  36.368678
50%     0.809500      0.818200  32.000000  4.000000e-01   0.000465  37.118550
75%     0.857100      0.863600  42.000000  4.000000e-01   0.000634  38.152324
max     1.000000      1.000000  76.000000  4.000000e-01   0.000678  40.018728
GLOBAL EMISSIONS: 0.0006077137164129 ( 2.025712388043e-05 each execution)
