        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.836441      0.833086  1090.068966  1.000000e-01   0.000145  13.318164
std     0.068547      0.073508   213.349300  2.824686e-17   0.000005   0.411166
min     0.714300      0.694400   669.000000  1.000000e-01   0.000136  12.769824
25%     0.800000      0.791700   930.000000  1.000000e-01   0.000140  13.042890
50%     0.850000      0.833300  1046.000000  1.000000e-01   0.000144  13.161871
75%     0.857100      0.863600  1219.000000  1.000000e-01   0.000148  13.450186
max     1.000000      1.000000  1472.000000  1.000000e-01   0.000158  14.259140
GLOBAL EMISSIONS: 0.0001405702833939 ( 4.68567611313e-06 each execution)
