        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.956890      0.950514  1618.620690  1.000000e-01   0.000145  13.288590
std     0.034282      0.038125   194.790073  2.824686e-17   0.000004   0.317135
min     0.875000      0.875000  1134.000000  1.000000e-01   0.000139  12.964137
25%     0.916700      0.911100  1498.000000  1.000000e-01   0.000142  13.109978
50%     0.958300      0.950000  1672.000000  1.000000e-01   0.000145  13.231277
75%     1.000000      1.000000  1747.000000  1.000000e-01   0.000147  13.322499
max     1.000000      1.000000  1975.000000  1.000000e-01   0.000158  14.257189
GLOBAL EMISSIONS: 0.0001547302932089 ( 5.157676440296667e-06 each execution)
