        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.965507      0.961072  426.379310  3.000000e-01   0.000296  26.859444
std     0.029602      0.034354   66.256759  5.649373e-17   0.000005   0.516633
min     0.916700      0.900000  287.000000  3.000000e-01   0.000283  25.770994
25%     0.958300      0.944400  371.000000  3.000000e-01   0.000294  26.729969
50%     0.958300      0.950000  444.000000  3.000000e-01   0.000295  26.788527
75%     1.000000      1.000000  475.000000  3.000000e-01   0.000299  26.961944
max     1.000000      1.000000  585.000000  3.000000e-01   0.000311  28.312334
GLOBAL EMISSIONS: 0.0002914095481666 ( 9.713651605553333e-06 each execution)
