test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,565.0,0.2,-1.0,30.42259955406189
0.9,0.8901,411.0,0.2,-1.0,29.792217254638672
0.8571,0.8365,386.0,0.2,-1.0,29.9649498462677
0.8095,0.7981,285.0,0.2,-1.0,30.073994636535645
0.95,0.9643,636.0,0.2,-1.0,29.28954005241394
0.7619,0.7333,462.0,0.2,-1.0,30.00940227508545
0.9524,0.9444,523.0,0.2,-1.0,30.28612446784973
0.85,0.8333,313.0,0.2,-1.0,29.62386655807495
0.9524,0.9375,373.0,0.2,-1.0,29.99104380607605
0.8095,0.8167,610.0,0.2,-1.0,30.295283555984497
0.75,0.75,346.0,0.2,-1.0,29.894043922424316
0.7619,0.7917,396.0,0.2,-1.0,30.278221607208252
0.8571,0.8571,563.0,0.2,-1.0,30.287368535995483
0.95,0.9643,489.0,0.2,-1.0,29.779621601104736
0.8571,0.8365,397.0,0.2,-1.0,30.05303955078125
0.8571,0.8636,500.0,0.2,-1.0,29.98677134513855
0.8,0.7802,306.0,0.2,-1.0,29.671976327896118
0.8571,0.9118,653.0,0.2,-1.0,30.29603886604309
0.8571,0.8472,175.0,0.2,-1.0,30.20590376853943
0.8,0.8182,498.0,0.2,-1.0,29.37456774711609
0.9048,0.8929,410.0,0.2,-1.0,30.709861516952515
1.0,1.0,451.0,0.2,-1.0,30.85294461250305
0.75,0.7262,419.0,0.2,-1.0,30.09003782272339
0.7143,0.6944,359.0,0.2,-1.0,30.74767518043518
0.8571,0.8571,667.0,0.2,-1.0,30.460358381271362
0.85,0.8333,380.0,0.2,-1.0,30.010007858276367
0.8095,0.7917,745.0,0.2,-1.0,30.373133420944214
0.8095,0.7981,329.0,0.2,-1.0,30.213600873947144
0.85,0.8452,354.0,0.2,-1.0,29.692402124404907
0.8571,0.9118,326.0,0.2,-1.0,30.22849130630493
0.8571,0.8636,521.0,0.2,-1.0,30.246410131454468
0.7,0.6869,571.0,0.2,-1.0,29.602262020111084
0.8095,0.7857,578.0,0.2,-1.0,38.264336824417114
0.7619,0.75,369.0,0.2,-1.0,30.216760396957397
0.95,0.9375,413.0,0.2,-1.0,29.684622526168823
0.8571,0.8365,427.0,0.2,-1.0,30.223071336746216
0.7143,0.6971,362.0,0.2,-1.0,30.244096994400024
0.85,0.8452,447.0,0.2,-1.0,29.371420860290527
0.7619,0.7333,490.0,0.2,-1.0,30.199588298797607
0.9048,0.9,317.0,0.2,-1.0,30.12977623939514
0.85,0.8333,444.0,0.2,-1.0,29.560144186019897
0.7619,0.7333,451.0,0.2,-1.0,29.96856999397278
0.8095,0.7981,335.0,0.2,-1.0,29.990416765213013
0.8,0.8182,433.0,0.2,-1.0,29.295538187026978
