        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.961339      0.961382   99.772727        0.5       -1.0  34.604019
std     0.003937      0.003935    0.423915        0.0        0.0   0.400553
min     0.952900      0.952900   99.000000        0.5       -1.0  33.864178
25%     0.958300      0.958325  100.000000        0.5       -1.0  34.275830
50%     0.961000      0.961050  100.000000        0.5       -1.0  34.675752
75%     0.964900      0.964900  100.000000        0.5       -1.0  34.918901
max     0.967900      0.967900  100.000000        0.5       -1.0  35.297757
GLOBAL EMISSIONS: 1609.1624245643616 ( 35.75916499031915 each execution)
