        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.960666      0.960709   99.772727  3.000000e-01       -1.0  34.618019
std     0.003595      0.003584    0.423915  5.615292e-17        0.0   0.445030
min     0.952900      0.952900   99.000000  3.000000e-01       -1.0  34.190778
25%     0.958000      0.958000  100.000000  3.000000e-01       -1.0  34.369299
50%     0.960800      0.960850  100.000000  3.000000e-01       -1.0  34.509281
75%     0.963600      0.963600  100.000000  3.000000e-01       -1.0  34.731299
max     0.968700      0.968700  100.000000  3.000000e-01       -1.0  36.875543
GLOBAL EMISSIONS: 1607.0741410255432 ( 35.712758689456514 each execution)
