        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.994838      0.996959  336.655172  4.000000e-01   0.000372  33.436593
std     0.007832      0.004614   50.102235  1.129875e-16   0.000009   0.735402
min     0.983300      0.990200  151.000000  4.000000e-01   0.000359  32.313186
25%     0.983600      0.990200  318.000000  4.000000e-01   0.000365  32.885900
50%     1.000000      1.000000  345.000000  4.000000e-01   0.000374  33.463329
75%     1.000000      1.000000  363.000000  4.000000e-01   0.000379  33.876879
max     1.000000      1.000000  409.000000  4.000000e-01   0.000394  35.379520
GLOBAL EMISSIONS: 0.0003700349691938 ( 1.2334498973126668e-05 each execution)
