        test_acc  balanced_acc    nfeat  max_alpha     emissions   duration
count  29.000000     29.000000     29.0       29.0  2.900000e+01  29.000000
mean    0.973669      0.940121  12533.0        0.0  2.130263e-06   0.218611
std     0.025361      0.052310      0.0        0.0  2.809986e-07   0.008895
min     0.900000      0.812500  12533.0        0.0  1.614792e-06   0.206885
25%     0.966700      0.916700  12533.0        0.0  1.899244e-06   0.213732
50%     0.967200      0.944500  12533.0        0.0  2.150124e-06   0.218467
75%     1.000000      1.000000  12533.0        0.0  2.284562e-06   0.221625
max     1.000000      1.000000  12533.0        0.0  2.912990e-06   0.251983
GLOBAL EMISSIONS: 1.854753453529674e-06 ( 6.182511511765581e-08 each execution)
