test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,80.0,0.15000000000000002,0.0012074380976458,117.2936019897461
0.9,0.8901,114.0,0.15000000000000002,0.0005907663354656,56.490586042404175
0.8095,0.7857,64.0,0.15000000000000002,0.0007851707135669,76.64546608924866
0.8095,0.7981,52.0,0.15000000000000002,0.0007905109797338,77.044842004776
0.95,0.9643,102.0,0.15000000000000002,0.0008170335768456,75.88781118392944
0.8095,0.7857,104.0,0.15000000000000002,0.0008403837837827,80.4811270236969
0.9048,0.9,69.0,0.15000000000000002,0.0008278748531668,79.84682106971741
0.85,0.8333,58.0,0.15000000000000002,0.000771318019965,70.43606233596802
0.8571,0.8365,70.0,0.15000000000000002,0.0007538935389595,69.06331706047058
0.8095,0.8167,107.0,0.15000000000000002,0.0011141156692318,112.4538230895996
0.8,0.7879,80.0,0.15000000000000002,0.0007078113674338,65.84290432929993
0.7619,0.7917,86.0,0.15000000000000002,0.0006482913283259,63.630279302597046
0.8571,0.8571,73.0,0.15000000000000002,0.0012041547632677,116.73468685150146
0.9,0.9333,80.0,0.15000000000000002,0.000948860037679,90.75001430511476
