test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9498,0.9499,144.0,0.1,-1.0,22.771620512008667
0.9477,0.9478,167.0,0.1,-1.0,22.731016397476196
0.9554,0.9557,187.0,0.1,-1.0,25.521199226379395
0.9366,0.9368,157.0,0.1,-1.0,22.836785078048706
0.9567,0.9567,164.0,0.1,-1.0,22.866062879562378
0.9572,0.9574,188.0,0.1,-1.0,22.8604474067688
0.9468,0.947,161.0,0.1,-1.0,22.914073944091797
0.9494,0.9494,155.0,0.1,-1.0,23.032593488693237
0.9464,0.9466,163.0,0.1,-1.0,23.05108141899109
0.9516,0.9517,176.0,0.1,-1.0,22.97072458267212
0.9584,0.9587,169.0,0.1,-1.0,22.748990774154663
0.9542,0.9543,168.0,0.1,-1.0,22.796232223510742
0.9511,0.9514,168.0,0.1,-1.0,22.769153118133545
0.9447,0.9447,175.0,0.1,-1.0,22.678832530975342
0.955,0.955,206.0,0.1,-1.0,22.74777841567993
0.9541,0.9544,174.0,0.1,-1.0,22.73928189277649
0.9524,0.9531,166.0,0.1,-1.0,22.662351608276367
0.955,0.955,173.0,0.1,-1.0,22.69980812072754
0.9511,0.9514,183.0,0.1,-1.0,22.66898512840271
0.958,0.958,193.0,0.1,-1.0,22.707491397857666
0.9623,0.9623,183.0,0.1,-1.0,22.659054279327393
0.9494,0.9496,155.0,0.1,-1.0,22.677894830703735
0.9511,0.9511,186.0,0.1,-1.0,22.668493270874023
0.9563,0.9567,170.0,0.1,-1.0,22.678139686584473
0.949,0.949,190.0,0.1,-1.0,22.638627290725708
0.9524,0.9527,167.0,0.1,-1.0,22.638437509536743
0.943,0.9431,143.0,0.1,-1.0,22.666349411010742
0.9533,0.9534,199.0,0.1,-1.0,22.709931135177612
0.9503,0.9504,165.0,0.1,-1.0,22.63918948173523
0.9486,0.9487,171.0,0.1,-1.0,22.68415856361389
0.9426,0.9428,165.0,0.1,-1.0,22.624829530715942
0.9571,0.9572,179.0,0.1,-1.0,22.632265090942383
0.9584,0.9589,189.0,0.1,-1.0,22.807872772216797
0.9494,0.9496,169.0,0.1,-1.0,22.9344482421875
0.949,0.949,183.0,0.1,-1.0,22.971732139587402
0.9477,0.9482,168.0,0.1,-1.0,22.966567039489746
0.9498,0.9501,144.0,0.1,-1.0,23.00203227996826
0.9567,0.9567,194.0,0.1,-1.0,22.98590922355652
0.9499,0.9499,169.0,0.1,-1.0,22.97018051147461
0.9456,0.9456,174.0,0.1,-1.0,22.989161491394043
0.9593,0.9596,175.0,0.1,-1.0,22.68093776702881
0.9486,0.9486,185.0,0.1,-1.0,22.742916107177734
0.9571,0.9572,162.0,0.1,-1.0,22.824028253555298
0.9503,0.9503,167.0,0.1,-1.0,22.740694284439087
