test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.92,0.9207,10.0,0.1,0.0010160140245114,91.92911076545715
0.9,0.9006,11.0,0.1,0.001142872555724,102.92050957679749
0.905,0.912,10.0,0.1,0.0010961957789967,98.43927121162416
0.89,0.8902,11.0,0.1,0.0011011475073817,98.7229540348053
0.91,0.9102,10.0,0.1,0.001029512848875,92.73909878730774
0.92,0.9202,10.0,0.1,0.0009530269351239,85.37902617454529
0.92,0.9242,10.0,0.1,0.0011323571201076,101.73522925376892
0.88,0.8856,10.0,0.1,0.0009978366787447,89.36984705924988
0.9,0.9014,10.0,0.1,0.0009154515343276,82.61091017723083
0.885,0.8897,10.0,0.1,0.0008497412273951,76.01731848716736
0.895,0.8954,10.0,0.1,0.0009787458903507,87.43874096870422
0.895,0.8969,10.0,0.1,0.00092998629312,83.48082852363586
0.905,0.905,10.0,0.1,0.001070006237121,96.10171508789062
0.92,0.9242,10.0,0.1,0.0013317946784689,119.6043620109558
