test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.92,0.9207,10.0,0.2,0.00063862806647,57.03697729110718
0.885,0.8916,9.0,0.2,0.0006758568201839,60.599722385406494
0.885,0.8994,10.0,0.2,0.0007319289999484,66.33407926559448
0.89,0.89,10.0,0.2,0.0005980793324146,53.90889120101929
0.915,0.915,10.0,0.2,0.0006613073157247,59.391031980514526
0.895,0.8969,10.0,0.2,0.0006340049736824,57.33192205429077
0.935,0.9371,10.0,0.2,0.0006259332543753,56.08935928344727
0.885,0.8916,10.0,0.2,0.0006744370800143,60.79603552818298
0.875,0.8768,10.0,0.2,0.0006275643191381,56.377084255218506
0.895,0.9018,10.0,0.2,0.0005782441566235,52.21656513214111
0.89,0.8902,10.0,0.2,0.0006721608341648,59.92158317565918
0.89,0.8925,10.0,0.2,0.0006540653815149,59.40267896652222
0.905,0.906,10.0,0.2,0.00070528780065,62.92851161956787
0.915,0.9201,10.0,0.2,0.0007305654552816,65.90165448188782
