        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.535436      0.539923  499.795455        0.5   0.000501  46.244830
std     0.022183      0.024027    0.954294        0.0   0.000007   0.507606
min     0.498300      0.496200  494.000000        0.5   0.000488  45.492494
25%     0.516050      0.522675  500.000000        0.5   0.000496  45.848011
50%     0.538700      0.542100  500.000000        0.5   0.000500  46.113653
75%     0.550475      0.552950  500.000000        0.5   0.000507  46.706587
max     0.580800      0.583300  500.000000        0.5   0.000515  47.313796
GLOBAL EMISSIONS: 0.0004891581184488 ( 1.0870180409973333e-05 each execution)
