        test_acc  balanced_acc  nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.0       44.0  44.000000  44.000000
mean    0.507086      0.510127  500.0        0.0   0.000036   3.325034
std     0.019476      0.025637    0.0        0.0   0.000001   0.008219
min     0.454400      0.447700  500.0        0.0   0.000034   3.307141
25%     0.495700      0.495000  500.0        0.0   0.000035   3.319356
50%     0.508650      0.509900  500.0        0.0   0.000036   3.325395
75%     0.519300      0.523525  500.0        0.0   0.000037   3.329703
max     0.553100      0.574200  500.0        0.0   0.000038   3.343476
GLOBAL EMISSIONS: 3.602543310272723e-05 ( 8.00565180060605e-07 each execution)
