        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01  44.000000  44.000000
mean    0.534307      0.537055  500.0  3.000000e-01   0.000352  32.496509
std     0.022573      0.023318    0.0  5.615292e-17   0.000005   0.414225
min     0.494800      0.492600  500.0  3.000000e-01   0.000337  30.940797
25%     0.520450      0.524300  500.0  3.000000e-01   0.000350  32.381706
50%     0.537800      0.538750  500.0  3.000000e-01   0.000353  32.528862
75%     0.547450      0.549750  500.0  3.000000e-01   0.000355  32.678929
max     0.574400      0.580100  500.0  3.000000e-01   0.000367  33.480555
GLOBAL EMISSIONS: 0.000352324408982 ( 7.82943131071111e-06 each execution)
