        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.528570      0.534091  499.795455  4.000000e-01   0.000434  40.086916
std     0.024435      0.028788    1.356801  1.684588e-16   0.000007   0.557126
min     0.467100      0.461000  491.000000  4.000000e-01   0.000417  38.723494
25%     0.514125      0.518900  500.000000  4.000000e-01   0.000430  39.940576
50%     0.528300      0.538150  500.000000  4.000000e-01   0.000435  40.254139
75%     0.545875      0.554050  500.000000  4.000000e-01   0.000439  40.478134
max     0.591700      0.592300  500.000000  4.000000e-01   0.000447  40.944438
GLOBAL EMISSIONS: 0.0004318860385392 ( 9.597467523093334e-06 each execution)
