        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.992441      0.986857  2499.818182  1.000000e-01   0.000551  42.428465
std     0.010415      0.021845   259.808630  4.211469e-17   0.000004   0.078032
min     0.966700      0.916700  1667.000000  1.000000e-01   0.000544  42.327476
25%     0.983300      0.990200  2373.500000  1.000000e-01   0.000548  42.379430
50%     1.000000      1.000000  2494.500000  1.000000e-01   0.000551  42.392753
75%     1.000000      1.000000  2609.500000  1.000000e-01   0.000554  42.487575
max     1.000000      1.000000  3177.000000  1.000000e-01   0.000560  42.766808
GLOBAL EMISSIONS: 0.0005516349508311 ( 1.2258554462913334e-05 each execution)
