        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.922720      0.932357  484.181818  4.000000e-01   0.000363  33.416566
std     0.068862      0.061485   45.635193  1.684588e-16   0.000006   0.423557
min     0.733300      0.750000  397.000000  4.000000e-01   0.000350  32.693614
25%     0.866700      0.900000  456.750000  4.000000e-01   0.000359  32.978106
50%     0.933300      0.940950  478.500000  4.000000e-01   0.000363  33.500113
75%     1.000000      1.000000  514.750000  4.000000e-01   0.000367  33.730368
max     1.000000      1.000000  577.000000  4.000000e-01   0.000372  34.565062
GLOBAL EMISSIONS: 0.0003620664264665 ( 8.045920588144444e-06 each execution)
