        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.931809      0.939159   947.340909  3.000000e-01   0.000291  26.791710
std     0.069679      0.062787    74.122445  5.615292e-17   0.000004   0.349967
min     0.733300      0.750000   743.000000  3.000000e-01   0.000284  26.254118
25%     0.916650      0.928125   911.750000  3.000000e-01   0.000287  26.509311
50%     0.933300      0.944400   945.000000  3.000000e-01   0.000291  26.799628
75%     1.000000      1.000000   985.750000  3.000000e-01   0.000294  27.082933
max     1.000000      1.000000  1109.000000  3.000000e-01   0.000302  27.886267
GLOBAL EMISSIONS: 0.0002934866992306 ( 6.521926649568888e-06 each execution)
