        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.919693      0.927164  165.090909        0.5   0.000432  39.884776
std     0.069810      0.065292   19.614681        0.0   0.000006   0.470195
min     0.733300      0.750000  137.000000        0.5   0.000420  39.137574
25%     0.866700      0.866100  149.500000        0.5   0.000429  39.532779
50%     0.933300      0.937500  162.000000        0.5   0.000432  39.724158
75%     1.000000      1.000000  179.500000        0.5   0.000435  40.250292
max     1.000000      1.000000  215.000000        0.5   0.000449  41.423934
GLOBAL EMISSIONS: 0.0004355954216471 ( 9.679898258824444e-06 each execution)
