        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.896970      0.913005  4026.0        0.0  5.726231e-07   0.079811
std     0.071093      0.059426     0.0        0.0  2.286446e-07   0.001843
min     0.733300      0.750000  4026.0        0.0  2.715254e-07   0.070904
25%     0.866700      0.883200  4026.0        0.0  3.725228e-07   0.079288
50%     0.866700      0.900000  4026.0        0.0  4.937351e-07   0.079607
75%     0.933300      0.944400  4026.0        0.0  8.051359e-07   0.080041
max     1.000000      1.000000  4026.0        0.0  9.728261e-07   0.084254
GLOBAL EMISSIONS: 7.466789645635579e-07 ( 1.6592865879190178e-08 each execution)
