test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.925,0.9251,10.0,0.05,0.0031557861420528,288.26728916168213
0.9104,0.9104,11.0,0.05,0.0046013319754745,418.21912956237793
0.9336,0.9337,11.0,0.05,0.0044924093295299,407.2829692363739
0.9027,0.903,10.0,0.05,0.001405923663962,128.13128066062927
0.9306,0.9306,11.0,0.05,0.0047538836860809,431.81133460998535
0.9173,0.9176,10.0,0.05,0.0020568490706752,186.32259702682492
0.9173,0.9174,10.0,0.05,0.0019671751503025,178.21134114265442
0.9241,0.9241,10.0,0.05,0.001691761397675,153.42300295829773
0.9195,0.9196,11.0,0.05,0.0044741255825172,405.26403307914734
0.9168,0.917,12.0,0.05,0.0040685285416731,368.5140566825866
0.9246,0.9249,12.0,0.05,0.0042296459476928,383.5474257469177
0.9182,0.9185,11.0,0.05,0.0042585174565177,386.95960760116577
0.9246,0.9246,12.0,0.05,0.0043934864835136,398.1528129577637
0.9117,0.9119,11.0,0.05,0.004289405979101,388.5567579269409
