test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8971,0.8971,10.0,0.25,0.000452152877176,40.52231645584106
0.8903,0.8906,10.0,0.25,0.0006355339545582,57.57601571083069
0.9079,0.908,10.0,0.25,0.0006209581504027,56.40834140777588
0.8911,0.8912,10.0,0.25,0.0005323861073079,48.30531454086304
0.904,0.9041,10.0,0.25,0.0007934331303873,71.71840333938599
0.9036,0.9045,10.0,0.25,0.000617246358926,55.93048357963562
0.889,0.889,10.0,0.25,0.0005322525374741,48.09349083900452
0.8984,0.8985,10.0,0.25,0.0005402405616453,48.4993782043457
0.895,0.8951,10.0,0.25,0.0005409870594079,48.8244948387146
0.8946,0.8946,10.0,0.25,0.0006282953271742,56.99330353736877
0.9001,0.9003,10.0,0.25,0.0007123736276106,64.35513734817505
0.8899,0.8908,10.0,0.25,0.0005330286961116,48.10116243362427
0.8928,0.8935,10.0,0.25,0.0005320424503067,47.805119037628174
0.8971,0.8974,10.0,0.25,0.0005250865554571,47.87404274940491
