        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  29.000000     29.000000    29.0       29.0  2.900000e+01  29.000000
mean    0.942524      0.934186  3571.0        0.0  7.622189e-07   0.103210
std     0.046464      0.049217     0.0        0.0  2.236790e-07   0.004884
min     0.833300      0.825200  3571.0        0.0  3.745918e-07   0.098644
25%     0.916700      0.900000  3571.0        0.0  6.488779e-07   0.100854
50%     0.958300      0.944400  3571.0        0.0  7.629043e-07   0.101615
75%     0.958300      0.950000  3571.0        0.0  9.385302e-07   0.104309
max     1.000000      1.000000  3571.0        0.0  1.142229e-06   0.125432
GLOBAL EMISSIONS: 4.205123389442473e-07 ( 1.4017077964808243e-08 each execution)
