        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.959766      0.953510  1628.931034  1.000000e-01   0.000150  13.588332
std     0.036045      0.039452   171.969875  2.824686e-17   0.000008   0.632134
min     0.875000      0.875000  1298.000000  1.000000e-01   0.000139  12.950674
25%     0.916700      0.911100  1512.000000  1.000000e-01   0.000144  13.189182
50%     0.958300      0.944400  1653.000000  1.000000e-01   0.000148  13.409496
75%     1.000000      1.000000  1722.000000  1.000000e-01   0.000155  13.792657
max     1.000000      1.000000  1912.000000  1.000000e-01   0.000171  15.588706
GLOBAL EMISSIONS: 0.0001405838916359 ( 4.686129721196666e-06 each execution)
