        test_acc  balanced_acc      nfeat  max_alpha  emissions   duration
count  29.000000     29.000000  29.000000       29.0  29.000000  29.000000
mean    0.971248      0.969652  55.482759        0.5   0.000456  41.067897
std     0.025162      0.028901   8.091533        0.0   0.000025   2.140506
min     0.916700      0.900000  39.000000        0.5   0.000414  37.251033
25%     0.958300      0.950000  50.000000        0.5   0.000443  40.003480
50%     0.958300      0.970600  55.000000        0.5   0.000450  40.487058
75%     1.000000      1.000000  61.000000        0.5   0.000461  41.623356
max     1.000000      1.000000  71.000000        0.5   0.000540  47.907580
GLOBAL EMISSIONS: 0.0004232100343349 ( 1.4107001144496665e-05 each execution)
