        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.956886      0.950869  429.758621  3.000000e-01   0.000296  26.558745
std     0.028341      0.032860   56.309511  5.649373e-17   0.000006   0.504949
min     0.916700      0.900000  318.000000  3.000000e-01   0.000284  25.566375
25%     0.958300      0.944400  406.000000  3.000000e-01   0.000292  26.197014
50%     0.958300      0.944400  425.000000  3.000000e-01   0.000296  26.572356
75%     0.958300      0.968800  460.000000  3.000000e-01   0.000297  26.765173
max     1.000000      1.000000  552.000000  3.000000e-01   0.000315  27.877933
GLOBAL EMISSIONS: 0.0002913240498957 ( 9.71080166319e-06 each execution)
