        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.968376      0.966224  192.241379  4.000000e-01   0.000366  32.966391
std     0.026482      0.030708   23.830735  1.129875e-16   0.000006   0.488918
min     0.916700      0.900000  143.000000  4.000000e-01   0.000357  32.002903
25%     0.958300      0.944400  179.000000  4.000000e-01   0.000361  32.747190
50%     0.958300      0.968800  192.000000  4.000000e-01   0.000367  32.893220
75%     1.000000      1.000000  206.000000  4.000000e-01   0.000369  33.199160
max     1.000000      1.000000  260.000000  4.000000e-01   0.000386  34.256739
GLOBAL EMISSIONS: 0.0003623061107234 ( 1.2076870357446668e-05 each execution)
