test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,19.0,0.25,0.004862306883382,371.5058755874634
1.0,1.0,11.0,0.25,0.0053502686227508,409.3163962364197
1.0,1.0,15.0,0.25,0.0057207979369443,438.41618967056274
0.9667,0.9808,24.0,0.25,0.0056179777137493,429.259428024292
1.0,1.0,25.0,0.25,0.003911942295906,298.74771761894226
0.9836,0.9902,13.0,0.25,0.0062867393405548,480.2248826026917
0.9833,0.9545,19.0,0.25,0.0052553579658138,402.02367544174194
0.9833,0.9902,22.0,0.25,0.0049924212137529,382.0579125881195
0.9836,0.9902,19.0,0.25,0.0060911504611322,465.0778081417084
1.0,1.0,31.0,0.25,0.0036089836127464,275.88827085494995
1.0,1.0,20.0,0.25,0.0041261541540784,315.64814376831055
0.9836,0.9902,21.0,0.25,0.0048409236584951,370.3806736469269
1.0,1.0,17.0,0.25,0.0043133567732494,329.6178081035614
0.9833,0.9902,27.0,0.25,0.0041945500832034,320.8678290843964
