test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,94.0,0.1,0.0009156224800444,83.84705352783203
0.9167,0.9091,123.0,0.1,0.0008737470674574,79.3570601940155
1.0,1.0,95.0,0.1,0.0007397744555041,68.000244140625
0.9583,0.9444,132.0,0.1,0.0006801885606269,61.65055537223816
0.9167,0.9091,42.0,0.1,0.0011091056408955,101.8965072631836
0.9167,0.9062,90.0,0.1,0.0006271634218408,57.43375825881958
1.0,1.0,115.0,0.1,0.0006487967472603,58.98351001739502
0.9583,0.95,98.0,0.1,0.0009839995727005,90.10282015800476
0.9583,0.9444,81.0,0.1,0.0008818847702255,80.52845358848572
0.9583,0.9706,83.0,0.1,0.0006387817953183,58.78305768966675
0.9583,0.95,134.0,0.1,0.0008071209241466,73.11406683921814
1.0,1.0,65.0,0.1,0.0008855291118217,80.84415626525879
0.9583,0.9444,115.0,0.1,0.000660247328207,60.27173113822937
0.9583,0.9688,144.0,0.1,0.0006251723700991,57.646708250045776
